id;tipo_dia;unidade;barra;potencia_pv_kw;potencia_bess_kw;razao_bess_h;capacidade_bess_kwh;fator_carga
326;ceu_aberto;4;18;111,21;111,21;2,708;301,12;1,0385
326;ceu_aberto;5;25;851,35;851,35;3,509;2986,95;1,0594
326;ceu_aberto;6;32;991,65;991,65;2,478;2457,71;1,0407
327;parcialmente_nublado;1;6;797,83;797,83;1,855;1479,73;0,9845
327;parcialmente_nublado;2;10;66,53;66,53;3,059;203,55;1,0374
327;parcialmente_nublado;3;14;165,77;165,77;1,233;204,47;1,1078
327;parcialmente_nublado;4;18;242,56;242,56;2,229;540,59;1,0203
327;parcialmente_nublado;5;25;799,04;799,04;2,46;1965,64;0,9811
327;parcialmente_nublado;6;32;979,49;979,49;3,297;3229,27;1,0348
328;ceu_aberto;1;6;67,78;67,78;3,204;217,17;0,9768
328;ceu_aberto;2;10;1762,23;1762,23;2,588;4560,75;1,043
328;ceu_aberto;3;14;11,59;11,59;2,953;34,22;0,9874
328;ceu_aberto;4;18;338,12;338,12;3,1;1048,1;1,0006
328;ceu_aberto;5;25;680,7;680,7;2,484;1690,61;0,9507
328;ceu_aberto;6;32;715,49;715,49;2,787;1994,12;1,0303
329;parcialmente_nublado;1;6;34,95;34,95;1,301;45,47;0,913
329;parcialmente_nublado;2;10;143,34;143,34;1,543;221,18;0,9565
329;parcialmente_nublado;3;14;3,15;3,15;2,84;8,94;1,0331
329;parcialmente_nublado;4;18;160,42;160,42;2,975;477,18;0,9849
329;parcialmente_nublado;5;25;191,47;191,47;1,078;206,35;1,0188
329;parcialmente_nublado;6;32;251,52;251,52;2,621;659,26;0,8985
330;nublado;1;6;186,16;186,16;1,521;283,17;1,0715
330;nublado;2;10;1234,78;1234,78;1,139;1405,91;0,9965
330;nublado;3;14;299,85;299,85;2,406;721,38;0,9591
330;nublado;4;18;572,15;572,15;2,76;1579,07;1,0133
330;nublado;5;25;168,32;168,32;1,134;190,88;1,0515
330;nublado;6;32;27,75;27,75;1,271;35,29;0,9224
331;ceu_aberto;1;6;622,17;622,17;1,868;1162,39;1,016
331;ceu_aberto;2;10;80,83;80,83;3,036;245,39;0,8928
331;ceu_aberto;3;14;792,59;792,59;2,527;2002,7;1,0345
331;ceu_aberto;4;18;91,16;91,16;1,667;151,96;0,9415
331;ceu_aberto;5;25;98,64;98,64;2,553;251,88;0,9989
331;ceu_aberto;6;32;1882,72;1882,72;1,207;2272,4;0,967
332;ceu_aberto;1;6;95,69;95,69;3,112;297,84;1,0248
332;ceu_aberto;2;10;100,59;100,59;1,079;108,58;0,9622
332;ceu_aberto;3;14;265,51;265,51;3,188;846,47;0,9896
332;ceu_aberto;4;18;111,59;111,59;2,158;240,77;0,9433
332;ceu_aberto;5;25;480,57;480,57;2,834;1361,91;0,9454
332;ceu_aberto;6;32;3,57;3,57;1,929;6,88;0,9204
333;nublado;1;6;75,74;75,74;3,665;277,6;1,0527
333;nublado;2;10;239,64;239,64;2,543;609,3;0,8768
333;nublado;3;14;271,98;271,98;1,674;455,33;1,0006
333;nublado;4;18;256,58;256,58;1,388;356,26;0,98
333;nublado;5;25;651,29;651,29;3,605;2347,94;1,068
333;nublado;6;32;327,88;327,88;1,169;383,14;0,9736
334;ceu_aberto;1;6;1263,59;1263,59;3,075;3885,46;0,9448
334;ceu_aberto;2;10;326,11;326,11;3,24;1056,62;1,0376
334;ceu_aberto;3;14;117,03;117,03;3,349;391,96;0,9778
334;ceu_aberto;4;18;683,23;683,23;2,507;1712,79;0,9876
334;ceu_aberto;5;25;784,9;784,9;3,375;2648,98;1,0363
334;ceu_aberto;6;32;417,13;417,13;1,076;449,01;0,9928
335;parcialmente_nublado;1;6;370,27;370,27;1,674;620,0;0,9739
335;parcialmente_nublado;2;10;82,95;82,95;2,661;220,68;1,0486
335;parcialmente_nublado;3;14;17,54;17,54;1,412;24,77;1,0383
335;parcialmente_nublado;4;18;43,13;43,13;3,024;130,44;1,0547
335;parcialmente_nublado;5;25;642,25;642,25;1,556;999,29;0,9988
335;parcialmente_nublado;6;32;585,07;585,07;1,149;672,47;1,0442
336;parcialmente_nublado;1;6;106,17;106,17;2,475;262,74;0,985
336;parcialmente_nublado;2;10;778,4;778,4;2,33;1813,77;1,0678
336;parcialmente_nublado;3;14;138,01;138,01;2,58;356,01;1,0104
336;parcialmente_nublado;4;18;763,8;763,8;1,881;1436,63;0,9757
336;parcialmente_nublado;5;25;348,55;348,55;3,714;1294,33;1,0469
336;parcialmente_nublado;6;32;301,43;301,43;3,383;1019,73;0,9841
337;parcialmente_nublado;1;6;715,15;715,15;1,772;1267,24;1,0232
337;parcialmente_nublado;2;10;652,55;652,55;1,582;1032,49;1,0121
337;parcialmente_nublado;3;14;354,33;354,33;3,524;1248,53;1,0009
337;parcialmente_nublado;4;18;625,53;625,53;3,04;1901,61;0,9592
337;parcialmente_nublado;5;25;815,32;815,32;2,352;1917,92;0,9528
337;parcialmente_nublado;6;32;79,87;79,87;3,478;277,78;1,0333
338;ceu_aberto;1;6;71,89;71,89;3,805;273,57;1,0032
338;ceu_aberto;2;10;54,71;54,71;3,563;194,91;1,0463
338;ceu_aberto;3;14;56,69;56,69;3,915;221,94;1,0015
338;ceu_aberto;4;18;165,51;165,51;1,128;186,61;0,9795
338;ceu_aberto;5;25;416,52;416,52;3,554;1480,4;0,9537
338;ceu_aberto;6;32;66,81;66,81;3,411;227,9;0,9226
339;ceu_aberto;1;6;2,49;2,49;3,236;8,07;1,0584
339;ceu_aberto;2;10;269,96;269,96;2,417;652,37;0,9749
339;ceu_aberto;3;14;1954,08;1954,08;3,841;7505,14;0,9983
339;ceu_aberto;4;18;268,54;268,54;1,608;431,84;1,0408
339;ceu_aberto;5;25;186,95;186,95;3,74;699,23;1,0619
339;ceu_aberto;6;32;960,23;960,23;3,267;3136,63;0,8817
340;parcialmente_nublado;1;6;101,48;101,48;2,745;278,53;0,9436
340;parcialmente_nublado;2;10;444,9;444,9;2,128;946,63;0,9508
340;parcialmente_nublado;3;14;185,01;185,01;1,417;262,25;0,9974
340;parcialmente_nublado;4;18;225,57;225,57;1,608;362,75;0,9687
340;parcialmente_nublado;5;25;265,65;265,65;3,343;888,2;1,0168
340;parcialmente_nublado;6;32;16,38;16,38;1,484;24,32;0,9705
341;parcialmente_nublado;1;6;329,4;329,4;3,164;1042,19;1,0536
341;parcialmente_nublado;2;10;89,08;89,08;1,66;147,85;0,9578
341;parcialmente_nublado;3;14;133,59;133,59;1,027;137,26;0,9423
341;parcialmente_nublado;4;18;106,91;106,91;3,042;325,16;1,023
341;parcialmente_nublado;5;25;412,35;412,35;1,345;554,43;1,0797
341;parcialmente_nublado;6;32;297,85;297,85;1,739;517,94;1,0375
342;ceu_aberto;1;6;107,81;107,81;2,073;223,54;0,9823
342;ceu_aberto;2;10;527,66;527,66;3,169;1672,38;0,9509
342;ceu_aberto;3;14;785,72;785,72;1,051;825,55;1,0441
342;ceu_aberto;4;18;408,89;408,89;2,924;1195,51;1,0288
342;ceu_aberto;5;25;370,61;370,61;3,3;1223,01;1,0047
342;ceu_aberto;6;32;80,13;80,13;2,004;160,6;1,0562
343;ceu_aberto;1;6;573,89;573,89;2,628;1508,17;0,9719
343;ceu_aberto;2;10;237,95;237,95;3,051;725,97;0,9616
343;ceu_aberto;3;14;185,42;185,42;1,251;231,92;0,9822
343;ceu_aberto;4;18;692,18;692,18;3,789;2622,51;0,9714
343;ceu_aberto;5;25;801,02;801,02;2,56;2050,89;1,0636
343;ceu_aberto;6;32;59,24;59,24;2,936;173,96;0,9986
344;parcialmente_nublado;1;6;254,76;254,76;3,795;966,85;0,9484
344;parcialmente_nublado;2;10;137,11;137,11;1,592;218,28;1,0571
344;parcialmente_nublado;3;14;85,36;85,36;3,237;276,28;1,0343
344;parcialmente_nublado;4;18;702,01;702,01;2,958;2076,72;0,9997
344;parcialmente_nublado;5;25;150,14;150,14;3,761;564,73;0,9631
344;parcialmente_nublado;6;32;103,29;103,29;3,496;361,11;0,9709
345;ceu_aberto;1;6;169,24;169,24;3,387;573,14;1,046
345;ceu_aberto;2;10;1452,12;1452,12;2,469;3585,95;0,9082
345;ceu_aberto;3;14;21,46;21,46;1,809;38,82;1,0465
345;ceu_aberto;4;18;27,27;27,27;1,04;28,37;1,0529
345;ceu_aberto;5;25;506,97;506,97;2,528;1281,8;1,0281
345;ceu_aberto;6;32;916,62;916,62;2,427;2224,56;0,922
346;ceu_aberto;1;6;78,9;78,9;2,217;174,94;1,0454
346;ceu_aberto;2;10;862,11;862,11;1,6;1379,16;1,079
346;ceu_aberto;3;14;736,26;736,26;2,732;2011,82;0,9699
346;ceu_aberto;4;18;361,39;361,39;3,137;1133,67;0,9812
346;ceu_aberto;5;25;9,81;9,81;3,568;35,0;0,9539
346;ceu_aberto;6;32;195,84;195,84;2,941;575,95;0,9984
347;parcialmente_nublado;1;6;81,27;81,27;1,43;116,18;0,9727
347;parcialmente_nublado;2;10;31,39;31,39;3,875;121,64;1,0214
347;parcialmente_nublado;3;14;295,13;295,13;3,8;1121,58;0,996
347;parcialmente_nublado;4;18;77,69;77,69;1,254;97,41;1,0473
347;parcialmente_nublado;5;25;162,56;162,56;3,482;566,06;1,0188
347;parcialmente_nublado;6;32;118,52;118,52;2,465;292,16;1,0415
348;ceu_aberto;1;6;229,25;229,25;1,783;408,8;1,0712
348;ceu_aberto;2;10;422,21;422,21;2,916;1231,06;0,8804
348;ceu_aberto;3;14;362,57;362,57;3,485;1263,68;0,9829
348;ceu_aberto;4;18;82,88;82,88;1,901;157,55;1,0131
348;ceu_aberto;5;25;21,71;21,71;2,906;63,09;0,9104
348;ceu_aberto;6;32;980,05;980,05;1,324;1297,29;0,9735
349;nublado;1;6;11,48;11,48;1,514;17,38;0,9976
349;nublado;2;10;351,86;351,86;2,313;813,98;0,9875
349;nublado;3;14;14,48;14,48;1,754;25,41;1,0518
349;nublado;4;18;94,55;94,55;1,767;167,11;1,0116
349;nublado;5;25;170,98;170,98;1,912;326,82;1,0268
349;nublado;6;32;271,15;271,15;2,761;748,74;0,9737
350;parcialmente_nublado;1;6;36,56;36,56;3,661;133,85;1,1085
350;parcialmente_nublado;2;10;162,37;162,37;2,6;422,15;0,983
350;parcialmente_nublado;3;14;275,44;275,44;2,764;761,23;1,0521
350;parcialmente_nublado;4;18;10,06;10,06;3,837;38,59;0,9647
350;parcialmente_nublado;5;25;256,08;256,08;3,293;843,14;0,9706
350;parcialmente_nublado;6;32;112,24;112,24;2,315;259,81;0,9807
351;parcialmente_nublado;1;6;214,21;214,21;3,956;847,35;0,9665
351;parcialmente_nublado;2;10;735,78;735,78;3,481;2561,44;1,061
351;parcialmente_nublado;3;14;178,1;178,1;3,285;585,05;0,9213
351;parcialmente_nublado;4;18;663,14;663,14;3,074;2038,54;1,055
351;parcialmente_nublado;5;25;1484,41;1484,41;3,311;4914,61;1,0719
351;parcialmente_nublado;6;32;28,4;28,4;3,984;113,15;1,0173
352;ceu_aberto;1;6;343,62;343,62;1,75;601,37;0,9473
352;ceu_aberto;2;10;7,43;7,43;1,628;12,11;1,0159
352;ceu_aberto;3;14;157,61;157,61;2,205;347,52;0,9596
352;ceu_aberto;4;18;1535,58;1535,58;1,58;2425,9;0,9697
352;ceu_aberto;5;25;317,05;317,05;1,406;445,63;0,8907
352;ceu_aberto;6;32;127,2;127,2;2,092;266,12;1,0969
353;ceu_aberto;1;6;44,88;44,88;2,523;113,21;0,9574
353;ceu_aberto;2;10;858,87;858,87;1,352;1160,97;1,0901
353;ceu_aberto;3;14;126,45;126,45;2,171;274,51;0,9414
353;ceu_aberto;4;18;398,6;398,6;3,557;1417,96;1,0078
353;ceu_aberto;5;25;1004,69;1004,69;1,405;1411,91;0,9646
353;ceu_aberto;6;32;230,83;230,83;3,753;866,21;0,9532
354;parcialmente_nublado;1;6;717,48;717,48;2,74;1965,75;1,0846
354;parcialmente_nublado;2;10;304,19;304,19;3,615;1099,64;0,9611
354;parcialmente_nublado;3;14;361,87;361,87;2,263;818,77;1,0659
354;parcialmente_nublado;4;18;34,61;34,61;3,4;117,7;0,8867
354;parcialmente_nublado;5;25;1725,87;1725,87;3,411;5887,7;0,945
354;parcialmente_nublado;6;32;61,69;61,69;1,18;72,77;1,0149
355;ceu_aberto;1;6;386,12;386,12;3,962;1529,63;1,0757
355;ceu_aberto;2;10;83,52;83,52;3,091;258,17;0,9984
355;ceu_aberto;3;14;26,27;26,27;1,964;51,59;0,9617
355;ceu_aberto;4;18;178,9;178,9;1,454;260,1;1,0958
355;ceu_aberto;5;25;247,97;247,97;2,178;539,98;0,9535
355;ceu_aberto;6;32;7,55;7,55;1,662;12,55;0,9519
356;ceu_aberto;1;6;1,93;1,93;1,308;2,53;1,0386
356;ceu_aberto;2;10;403,12;403,12;3,331;1342,69;1,0537
356;ceu_aberto;3;14;54,29;54,29;3,532;191,76;1,0334
356;ceu_aberto;4;18;14,88;14,88;3,716;55,31;1,1031
356;ceu_aberto;5;25;711,89;711,89;2,631;1873,03;1,0083
356;ceu_aberto;6;32;433,49;433,49;3,11;1348,26;0,9997
357;parcialmente_nublado;1;6;451,94;451,94;1,82;822,65;0,8536
357;parcialmente_nublado;2;10;493,37;493,37;3,054;1506,79;1,0141
357;parcialmente_nublado;3;14;754,29;754,29;1,292;974,76;1,0645
357;parcialmente_nublado;4;18;110,54;110,54;3,466;383,08;1,065
357;parcialmente_nublado;5;25;143,43;143,43;3,965;568,64;0,935
357;parcialmente_nublado;6;32;1313,43;1313,43;2,121;2785,88;0,9728
358;ceu_aberto;1;6;382,5;382,5;3,544;1355,62;0,9863
358;ceu_aberto;2;10;889,73;889,73;3,296;2932,83;0,9264
358;ceu_aberto;3;14;143,81;143,81;3,833;551,17;1,0773
358;ceu_aberto;4;18;357,2;357,2;3,915;1398,49;0,9538
358;ceu_aberto;5;25;124,03;124,03;3,316;411,3;1,0254
358;ceu_aberto;6;32;592,19;592,19;1,86;1101,73;1,0213
359;parcialmente_nublado;1;6;613,43;613,43;1,819;1115,86;1,0255
359;parcialmente_nublado;2;10;616,14;616,14;1,122;691,45;0,9085
359;parcialmente_nublado;3;14;82,99;82,99;1,902;157,83;1,0477
359;parcialmente_nublado;4;18;496,94;496,94;3,335;1657,28;0,928
359;parcialmente_nublado;5;25;955,5;955,5;2,316;2213,3;0,9802
359;parcialmente_nublado;6;32;811,98;811,98;1,872;1520,29;0,9796
360;nublado;1;6;29,2;29,2;2,548;74,4;1,0891
360;nublado;2;10;187,24;187,24;2,694;504,37;1,0216
360;nublado;3;14;1,62;1,62;1,252;2,03;0,9956
360;nublado;4;18;452,23;452,23;2,096;947,73;1,0523
360;nublado;5;25;27,65;27,65;1,469;40,61;0,9639
360;nublado;6;32;302,79;302,79;2,578;780,53;0,9422
361;ceu_aberto;1;6;816,26;816,26;2,451;2000,56;0,9866
361;ceu_aberto;2;10;374,42;374,42;1,638;613,4;1,0546
361;ceu_aberto;3;14;120,96;120,96;1,086;131,33;1,0494
361;ceu_aberto;4;18;60,25;60,25;1,797;108,26;1,0468
361;ceu_aberto;5;25;293,83;293,83;2,372;696,82;0,9869
361;ceu_aberto;6;32;326,8;326,8;3,364;1099,29;1,0331
362;ceu_aberto;1;6;65,83;65,83;1,882;123,89;0,9677
362;ceu_aberto;2;10;18,52;18,52;3,309;61,3;1,0203
362;ceu_aberto;3;14;607,23;607,23;1,541;936,04;1,0297
362;ceu_aberto;4;18;571,79;571,79;1,73;989,12;1,0525
362;ceu_aberto;5;25;1040,91;1040,91;1,767;1839,34;0,9954
362;ceu_aberto;6;32;179,48;179,48;3,855;691,88;0,9297
363;ceu_aberto;1;6;26,2;26,2;2,357;61,77;1,0786
363;ceu_aberto;2;10;550,8;550,8;1,757;967,7;0,9813
363;ceu_aberto;3;14;868,8;868,8;1,115;968,98;0,9078
363;ceu_aberto;4;18;177,77;177,77;3,669;652,24;1,0598
363;ceu_aberto;5;25;68,53;68,53;3,39;232,33;1,0098
363;ceu_aberto;6;32;299,29;299,29;3,487;1043,62;1,0141
364;ceu_aberto;1;6;53,24;53,24;2,172;115,62;1,0508
364;ceu_aberto;2;10;92,08;92,08;2,67;245,84;1,0898
364;ceu_aberto;3;14;105,01;105,01;3,097;325,24;1,0015
364;ceu_aberto;4;18;97,53;97,53;2,777;270,86;0,9274
364;ceu_aberto;5;25;133,42;133,42;2,16;288,21;1,0414
364;ceu_aberto;6;32;384,83;384,83;2,872;1105,32;1,0527
365;ceu_aberto;1;6;287,66;287,66;2,652;762,87;0,9422
365;ceu_aberto;2;10;152,3;152,3;3,12;475,19;1,0455
365;ceu_aberto;3;14;119,45;119,45;1,175;140,34;0,9696
365;ceu_aberto;4;18;588,45;588,45;2,053;1207,9;0,957
365;ceu_aberto;5;25;1033,23;1033,23;3,189;3295,23;0,9923
365;ceu_aberto;6;32;278,8;278,8;3,054;851,43;1,0496
366;ceu_aberto;1;6;107,22;107,22;2,825;302,93;0,9329
366;ceu_aberto;2;10;8,13;8,13;3,502;28,48;0,9799
366;ceu_aberto;3;14;412,79;412,79;2,412;995,48;0,9842
366;ceu_aberto;4;18;66,51;66,51;3,365;223,84;0,9858
366;ceu_aberto;5;25;1886,95;1886,95;2,94;5546,87;1,0134
366;ceu_aberto;6;32;817,02;817,02;1,086;887,23;0,926
367;parcialmente_nublado;1;6;520,87;520,87;3,289;1713,14;0,9504
367;parcialmente_nublado;2;10;60,63;60,63;1,956;118,58;0,9992
367;parcialmente_nublado;3;14;602,58;602,58;2,121;1277,82;1,0594
367;parcialmente_nublado;4;18;355,85;355,85;2,175;773,92;1,0423
367;parcialmente_nublado;5;25;504,34;504,34;3,287;1657,94;1,1108
367;parcialmente_nublado;6;32;452,69;452,69;2,293;1038,18;1,0002
368;ceu_aberto;1;6;76,06;76,06;1,738;132,21;0,9832
368;ceu_aberto;2;10;745,15;745,15;2,153;1604,22;1,1153
368;ceu_aberto;3;14;1405,07;1405,07;3,691;5185,74;1,0596
368;ceu_aberto;4;18;308,44;308,44;2,771;854,69;1,0365
368;ceu_aberto;5;25;189,57;189,57;1,285;243,58;1,016
368;ceu_aberto;6;32;635,3;635,3;1,989;1263,67;0,9994
369;ceu_aberto;1;6;102,12;102,12;3,468;354,14;0,9815
369;ceu_aberto;2;10;211,04;211,04;3,109;656,08;0,9656
369;ceu_aberto;3;14;120,55;120,55;3,926;473,25;1,044
369;ceu_aberto;4;18;945,36;945,36;2,39;2259,34;0,9535
369;ceu_aberto;5;25;827,14;827,14;3,167;2619,17;1,0196
369;ceu_aberto;6;32;58,91;58,91;2,554;150,43;0,9915
370;ceu_aberto;1;6;293,48;293,48;2,011;590,23;0,9911
370;ceu_aberto;2;10;1328,42;1328,42;2,812;3736,02;0,9301
370;ceu_aberto;3;14;533,54;533,54;1,617;862,52;0,9742
370;ceu_aberto;4;18;144,8;144,8;2,346;339,67;1,0221
370;ceu_aberto;5;25;291,24;291,24;2,537;738,79;0,9816
370;ceu_aberto;6;32;1111,53;1111,53;2,238;2488,0;0,9901
371;parcialmente_nublado;1;6;511,09;511,09;2,969;1517,34;1,0659
371;parcialmente_nublado;2;10;17,94;17,94;3,278;58,82;0,8282
371;parcialmente_nublado;3;14;227,04;227,04;2,244;509,47;0,9779
371;parcialmente_nublado;4;18;158,54;158,54;3,827;606,78;0,9202
371;parcialmente_nublado;5;25;93,44;93,44;2,034;190,08;0,975
371;parcialmente_nublado;6;32;427,15;427,15;2,593;1107,65;0,9963
372;ceu_aberto;1;6;57,46;57,46;2,356;135,37;1,1211
372;ceu_aberto;2;10;434,39;434,39;3,132;1360,45;0,9778
372;ceu_aberto;3;14;357,95;357,95;1,203;430,76;0,9592
372;ceu_aberto;4;18;194,1;194,1;2,118;411,1;0,9864
372;ceu_aberto;5;25;610,93;610,93;2,715;1658,67;1,0043
372;ceu_aberto;6;32;56,1;56,1;2,1;117,83;0,9432
373;parcialmente_nublado;1;6;426,39;426,39;1,37;583,98;0,952
373;parcialmente_nublado;2;10;1219,36;1219,36;1,225;1493,34;1,0017
373;parcialmente_nublado;3;14;1142,77;1142,77;2,12;2422,79;1,025
373;parcialmente_nublado;4;18;211,89;211,89;1,159;245,5;1,0293
373;parcialmente_nublado;5;25;14,06;14,06;2,875;40,43;1,0386
373;parcialmente_nublado;6;32;4,31;4,31;1,571;6,76;0,9893
374;nublado;1;6;211,6;211,6;3,43;725,82;0,9427
374;nublado;2;10;21,42;21,42;1,52;32,56;0,9639
374;nublado;3;14;1369,94;1369,94;3,038;4162,18;0,9413
374;nublado;4;18;204,17;204,17;2,985;609,54;0,9977
374;nublado;5;25;702,33;702,33;3,729;2619,3;0,957
374;nublado;6;32;28,34;28,34;1,962;55,6;0,924
375;ceu_aberto;1;6;363,45;363,45;2,76;1003,04;1,0717
375;ceu_aberto;2;10;32,09;32,09;2,265;72,68;1,0668
375;ceu_aberto;3;14;640,08;640,08;1,246;797,47;1,0054
375;ceu_aberto;4;18;15,3;15,3;2,725;41,69;1,016
375;ceu_aberto;5;25;1,34;1,34;2,181;2,92;0,9366
375;ceu_aberto;6;32;272,43;272,43;2,451;667,69;0,9403
376;parcialmente_nublado;1;6;315,64;315,64;1,577;497,75;0,9995
376;parcialmente_nublado;2;10;145,93;145,93;1,379;201,27;0,8989
376;parcialmente_nublado;3;14;117,33;117,33;1,02;119,64;0,8849
376;parcialmente_nublado;4;18;23,27;23,27;2,986;69,47;1,003
376;parcialmente_nublado;5;25;266,02;266,02;1,813;482,17;0,8615
376;parcialmente_nublado;6;32;27,64;27,64;1,448;40,04;0,9903
377;nublado;1;6;210,71;210,71;3,092;651,56;0,9751
377;nublado;2;10;696,26;696,26;1,103;767,8;1,0177
377;nublado;3;14;89,25;89,25;1,057;94,33;0,9043
377;nublado;4;18;49,39;49,39;2,355;116,31;1,0168
377;nublado;5;25;384,68;384,68;2,97;1142,35;1,0373
377;nublado;6;32;42,12;42,12;1,427;60,12;1,031
378;parcialmente_nublado;1;6;525,83;525,83;1,085;570,56;1,0243
378;parcialmente_nublado;2;10;0,22;0,22;2,383;0,54;1,0767
378;parcialmente_nublado;3;14;211,72;211,72;2,712;574,12;1,0068
378;parcialmente_nublado;4;18;33,29;33,29;1,743;58,02;1,0539
378;parcialmente_nublado;5;25;294,42;294,42;3,297;970,57;1,0231
378;parcialmente_nublado;6;32;155,54;155,54;2,113;328,68;0,9775
379;nublado;1;6;137,2;137,2;1,33;182,48;1,0412
379;nublado;2;10;906,28;906,28;1,013;917,71;0,9623
379;nublado;3;14;1659,86;1659,86;1,981;3287,92;1,0122
379;nublado;4;18;326,52;326,52;1,898;619,73;1,0164
379;nublado;5;25;69,99;69,99;1,331;93,16;0,9759
379;nublado;6;32;23,11;23,11;2,953;68,25;0,988
380;parcialmente_nublado;1;6;84,82;84,82;2,179;184,85;0,9973
380;parcialmente_nublado;2;10;1250,18;1250,18;2,009;2511,88;0,9932
380;parcialmente_nublado;3;14;164,97;164,97;2,395;395,16;0,9602
380;parcialmente_nublado;4;18;157,91;157,91;3,57;563,7;0,9974
380;parcialmente_nublado;5;25;183,59;183,59;1,578;289,77;0,9054
380;parcialmente_nublado;6;32;36,45;36,45;2,823;102,9;1,0219
381;ceu_aberto;1;6;133,7;133,7;2,552;341,17;1,0055
381;ceu_aberto;2;10;388,99;388,99;2,72;1058,21;1,0972
381;ceu_aberto;3;14;713,99;713,99;3,284;2344,54;0,9421
381;ceu_aberto;4;18;20,93;20,93;3,283;68,7;0,9636
381;ceu_aberto;5;25;812,62;812,62;2,252;1830,31;0,9819
381;ceu_aberto;6;32;11,32;11,32;1,199;13,57;0,9663
382;ceu_aberto;1;6;512,42;512,42;3,58;1834,4;1,1307
382;ceu_aberto;2;10;490,45;490,45;2,339;1147,04;1,0553
382;ceu_aberto;3;14;137,91;137,91;2,324;320,5;0,9626
382;ceu_aberto;4;18;110,63;110,63;3,007;332,68;1,1431
382;ceu_aberto;5;25;371,41;371,41;2,937;1090,91;1,0343
382;ceu_aberto;6;32;7,34;7,34;1,798;13,21;0,9604
383;parcialmente_nublado;1;6;29,45;29,45;1,069;31,49;1,0155
383;parcialmente_nublado;2;10;484,16;484,16;2,876;1392,47;1,0028
383;parcialmente_nublado;3;14;560,82;560,82;2,183;1224,14;1,01
383;parcialmente_nublado;4;18;315,59;315,59;2,998;946,1;0,956
383;parcialmente_nublado;5;25;254,15;254,15;1,594;405,05;1,0742
383;parcialmente_nublado;6;32;1250,41;1250,41;1,716;2145,67;0,9773
384;ceu_aberto;1;6;15,27;15,27;2,489;38,01;1,0253
384;ceu_aberto;2;10;185,49;185,49;3,586;665,15;0,9723
384;ceu_aberto;3;14;136,63;136,63;2,365;323,21;1,0292
384;ceu_aberto;4;18;259,95;259,95;2,564;666,44;1,0491
384;ceu_aberto;5;25;399,2;399,2;2,46;982,19;1,0333
384;ceu_aberto;6;32;13,1;13,1;2,169;28,41;1,0052
385;ceu_aberto;1;6;57,24;57,24;1,603;91,75;1,0198
385;ceu_aberto;2;10;120,33;120,33;1,072;128,97;1,078
385;ceu_aberto;3;14;938,53;938,53;1,455;1365,97;1,017
385;ceu_aberto;4;18;341,67;341,67;3,649;1246,82;0,9869
385;ceu_aberto;5;25;151,05;151,05;1,036;156,51;0,9352
385;ceu_aberto;6;32;423,01;423,01;3,322;1405,05;0,9951
386;parcialmente_nublado;1;6;130,97;130,97;2,382;311,98;1,0431
386;parcialmente_nublado;2;10;78,45;78,45;1,381;108,35;0,9995
386;parcialmente_nublado;3;14;325,18;325,18;1,639;532,94;1,0149
386;parcialmente_nublado;4;18;261,53;261,53;2,62;685,08;0,9649
386;parcialmente_nublado;5;25;69,05;69,05;2,015;139,16;0,9828
386;parcialmente_nublado;6;32;610,31;610,31;3,554;2168,83;1,0321
387;ceu_aberto;1;6;190,73;190,73;1,104;210,51;1,0109
387;ceu_aberto;2;10;81,12;81,12;3,552;288,1;0,9428
387;ceu_aberto;3;14;413,65;413,65;2,16;893,59;1,0134
387;ceu_aberto;4;18;269,47;269,47;1,539;414,76;1,0871
387;ceu_aberto;5;25;375,98;375,98;1,276;479,63;0,9372
387;ceu_aberto;6;32;47,85;47,85;2,55;121,99;0,9989
388;ceu_aberto;1;6;870,26;870,26;1,493;1299,44;0,8846
388;ceu_aberto;2;10;113,62;113,62;1,684;191,38;1,0546
388;ceu_aberto;3;14;562,42;562,42;1,391;782,32;1,0408
388;ceu_aberto;4;18;104,76;104,76;2,411;252,57;0,9073
388;ceu_aberto;5;25;65,85;65,85;3,759;247,53;0,8995
388;ceu_aberto;6;32;1324,91;1324,91;1,792;2374,46;1,0421
389;nublado;1;6;311,08;311,08;2,329;724,58;0,9991
389;nublado;2;10;55,81;55,81;2,056;114,75;0,9216
389;nublado;3;14;461,66;461,66;2,472;1141,38;0,9627
389;nublado;4;18;495,4;495,4;3,701;1833,27;0,9321
389;nublado;5;25;736,18;736,18;3,94;2900,52;0,9173
389;nublado;6;32;1374,94;1374,94;3,914;5381,1;0,9371
390;parcialmente_nublado;1;6;1494,16;1494,16;1,459;2180,41;0,9838
390;parcialmente_nublado;2;10;529,89;529,89;2,914;1544,32;0,8933
390;parcialmente_nublado;3;14;122,53;122,53;3,321;406,93;0,9443
390;parcialmente_nublado;4;18;358,25;358,25;3,284;1176,39;0,9443
390;parcialmente_nublado;5;25;220,17;220,17;3,891;856,62;1,0225
390;parcialmente_nublado;6;32;445,35;445,35;1,175;523,39;0,9767
391;ceu_aberto;1;6;77,07;77,07;3,187;245,58;0,8972
391;ceu_aberto;2;10;522,16;522,16;2,537;1324,79;0,9885
391;ceu_aberto;3;14;338,89;338,89;2,307;781,67;1,1237
391;ceu_aberto;4;18;173,11;173,11;1,941;336,02;1,0123
